Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776286866,80,POST,POST /v1/tweets/:id/like,0.500000,0.000000,78,82,84,88,93,100,100,100,100,100,100,39,0,78,79.55503417948728,63.72908400000021,101.9268750000002,0.0
1776286866,80,,Aggregated,17.500000,0.000000,80,86,93,100,170,220,260,270,330,330,330,454,0,80,99.93945713876664,61.463958999999235,329.3448749999999,8745.517621145375
1776286868,100,GET,GET /v1/timeline/home,39.250000,0.000000,80,84,88,92,150,170,210,220,270,270,270,387,0,81,97.26520459689922,60.4823329999995,329.3448749999999,10739.29457364341
1776286868,100,GET,GET /v1/timeline/user/:id,17.250000,0.000000,82,88,95,100,160,180,210,260,260,260,260,156,0,82,99.40877589743593,62.05362499999989,279.0113339999998,10924.615384615385
1776286868,100,POST,POST /v1/tweets,7.250000,0.000000,76,80,80,82,140,160,170,190,190,190,190,65,0,77,92.4726576461539,59.62525000000074,266.07029099999966,214.56923076923076
1776286868,100,POST,POST /v1/tweets/:id/like,2.750000,0.000000,78,81,84,88,93,95,100,100,100,100,100,67,0,78,79.33798389552238,63.72908400000021,101.9268750000002,0.0
1776286868,100,,Aggregated,66.500000,0.000000,80,85,90,94,160,190,260,270,330,330,330,675,0,80,95.51966057333335,59.62525000000074,329.3448749999999,8702.657777777778
1776286869,120,GET,GET /v1/timeline/home,52.000000,0.000000,80,84,87,91,150,170,200,220,270,270,270,548,0,80,93.77479473175183,60.4823329999995,329.3448749999999,10739.95802919708
1776286869,120,GET,GET /v1/timeline/user/:id,21.400000,0.000000,81,86,91,97,160,170,200,210,260,260,260,216,0,81,95.73470217129633,62.05362499999989,279.0113339999998,10911.023148148148
1776286869,120,POST,POST /v1/tweets,9.600000,0.000000,75,79,80,82,93,150,170,190,190,190,190,103,0,76,87.30627541747579,59.62525000000074,266.07029099999966,214.60194174757282
1776286869,120,POST,POST /v1/tweets/:id/like,7.800000,0.000000,78,80,84,87,92,95,100,100,100,100,100,105,0,78,78.77234454285713,63.25608300000063,101.9268750000002,0.0
1776286869,120,,Aggregated,90.800000,0.000000,79,84,88,91,150,170,260,260,330,330,330,972,0,79,91.90424457510296,59.62525000000074,329.3448749999999,8502.45061728395
1776286870,140,GET,GET /v1/timeline/home,64.333333,0.000000,79,83,86,89,140,160,180,210,270,270,270,740,0,79,91.08563245810805,60.4823329999995,329.3448749999999,10740.163513513513
1776286870,140,GET,GET /v1/timeline/user/:id,25.666667,0.000000,81,85,90,93,160,170,200,210,260,260,260,282,0,80,93.60340884397168,61.893958999998944,279.0113339999998,10902.553191489362
1776286870,140,POST,POST /v1/tweets,10.833333,0.000000,74,78,80,82,92,150,170,170,190,190,190,139,0,75,85.43363153237416,59.62525000000074,266.07029099999966,214.6115107913669
1776286870,140,POST,POST /v1/tweets/:id/like,11.166667,0.000000,78,80,83,84,90,93,100,100,100,100,100,135,0,78,78.35986704444446,63.25608300000063,101.9268750000002,0.0
1776286870,140,,Aggregated,112.000000,0.000000,79,83,86,89,140,170,210,260,310,330,330,1296,0,79,89.70168684182104,59.62525000000074,329.3448749999999,8527.833333333334
1776286871,160,GET,GET /v1/timeline/home,77.714286,0.000000,80,84,88,91,120,160,180,210,270,270,270,969,0,80,91.10507381320942,60.4823329999995,329.3448749999999,10739.798761609907
1776286871,160,GET,GET /v1/timeline/user/:id,30.857143,0.000000,81,87,92,98,150,170,200,220,260,260,260,369,0,81,94.3479906341464,61.893958999998944,279.0113339999998,10909.065040650406
1776286871,160,POST,POST /v1/tweets,14.714286,0.000000,75,79,82,84,95,160,170,170,190,190,190,178,0,75,85.73635411797753,59.62525000000074,266.07029099999966,214.58988764044943
1776286871,160,POST,POST /v1/tweets/:id/like,14.857143,0.000000,78,81,84,86,91,93,98,100,100,100,100,174,0,78,78.8063461034483,63.25608300000063,101.9268750000002,0.0
1776286871,160,,Aggregated,138.142857,0.000000,79,84,88,92,140,170,210,260,310,330,330,1690,0,79,89.98142031005929,59.62525000000074,329.3448749999999,8562.430177514792
1776286872,180,GET,GET /v1/timeline/home,91.875000,0.000000,80,85,90,95,140,160,180,210,260,270,270,1204,0,81,92.1746961088039,60.4823329999995,329.3448749999999,10739.796511627907
1776286872,180,GET,GET /v1/timeline/user/:id,35.250000,0.000000,81,87,94,100,150,170,210,240,340,340,340,476,0,81,95.99751207563031,60.711332999998646,343.2951660000008,10917.20588235294
1776286872,180,POST,POST /v1/tweets,17.250000,0.000000,75,79,81,84,95,150,170,170,190,190,190,217,0,75,84.77654739631336,59.62525000000074,266.07029099999966,214.56221198156683
1776286872,180,POST,POST /v1/tweets/:id/like,16.750000,0.000000,77,80,83,84,89,93,97,100,100,100,100,233,0,77,78.08380960085844,63.031624999998925,101.9268750000002,0.0
1776286872,180,,Aggregated,161.125000,0.000000,80,85,89,93,140,160,200,260,310,340,340,2130,0,80,90.73389121361512,59.62525000000074,343.2951660000008,8532.330985915492
1776286873,200,GET,GET /v1/timeline/home,107.444444,0.000000,82,88,96,110,150,170,210,250,320,320,320,1477,0,82,97.2300057156397,60.4823329999995,329.3448749999999,10739.707515233582
