Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776285966,200,POST,POST /v1/tweets,24.300000,0.000000,110,160,200,220,330,570,1400,1600,1700,1700,1700,330,0,100.0,190.9748652818182,73.06325000000058,1680.78225,214.4181818181818
1776285966,200,POST,POST /v1/tweets/:id/like,18.500000,0.000000,110,150,190,270,530,670,1500,1700,2500,2500,2500,332,0,100.0,219.38868914759013,72.75337500000134,2467.890917000002,0.0
1776285966,200,,Aggregated,203.900000,0.000000,340,440,480,510,590,670,810,1300,1800,2500,2500,2898,0,290.0,316.6122396497588,72.75337500000134,2467.890917000002,8678.382677708765
1776285967,200,GET,GET /v1/timeline/home,124.600000,0.000000,430,500,540,560,660,750,900,1100,1700,2000,2000,1738,0,350.0,366.2423138210587,75.44191699999914,1950.8969999999977,11183.084004602992
1776285967,200,GET,GET /v1/timeline/user/:id,48.700000,0.000000,410,480,520,550,640,760,850,1000,1900,1900,1900,689,0,360.0,366.7896607982584,74.75200000000015,1915.4070420000019,11276.330914368651
1776285967,200,POST,POST /v1/tweets,26.100000,0.000000,110,150,190,220,330,520,1400,1600,1700,1700,1700,364,0,100.0,182.11576636813183,73.06325000000058,1680.78225,214.41758241758242
1776285967,200,POST,POST /v1/tweets/:id/like,23.900000,0.000000,100,140,170,220,510,650,1500,1700,2500,2500,2500,379,0,100.0,203.97115809762516,72.75337500000134,2467.890917000002,0.0
1776285967,200,,Aggregated,223.300000,0.000000,370,460,510,540,640,740,940,1400,1900,2500,2500,3170,0,290.0,325.81779987003176,72.75337500000134,2467.890917000002,8606.826498422713
1776285968,200,GET,GET /v1/timeline/home,131.800000,0.000000,460,520,560,590,670,760,900,1100,1700,2000,2000,1858,0,370.0,378.6110749300323,75.44191699999914,1950.8969999999977,11176.057588805166
1776285968,200,GET,GET /v1/timeline/user/:id,50.800000,0.000000,440,510,550,570,670,800,880,1300,1900,1900,1900,752,0,370.0,385.06075082579815,74.75200000000015,1939.777750000001,11275.77260638298
